basin,year,storm_name,timestamp,data1d_file,env_path,data3d_path,data3d_exists,split,future_direction24,future_inte_change24,has_history12,has_history24,delta_lon_norm,delta_lat_norm
NA,1960,BRENDA,1960072912,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960072912.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960072912_sst_z_u_v.nc,True,train,7,1,False,False,1.3000000000000007,1.4400000000000004
NA,1960,BRENDA,1960072918,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960072918.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960072918_sst_z_u_v.nc,True,train,7,2,False,False,1.1799999999999997,1.54
NA,1960,BRENDA,1960073000,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073000.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073000_sst_z_u_v.nc,True,train,7,2,True,False,1.2799999999999976,1.6799999999999997
NA,1960,BRENDA,1960073006,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073006.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073006_sst_z_u_v.nc,True,train,7,2,True,False,1.4400000000000013,1.799999999999999
NA,1960,BRENDA,1960073012,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073012.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073012_sst_z_u_v.nc,True,train,7,2,True,True,1.3399999999999999,2.26
NA,1960,BRENDA,1960073018,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073018.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073018_sst_z_u_v.nc,True,train,6,2,True,True,1.1000000000000014,2.700000000000001
NA,1960,BRENDA,1960073100,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073100.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073100_sst_z_u_v.nc,True,train,6,3,True,True,0.5199999999999996,3.0
NA,1960,BRENDA,1960073106,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073106.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073106_sst_z_u_v.nc,True,train,6,0,True,True,-0.03999999999999915,2.9000000000000004
NA,1960,BRENDA,1960073112,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073112.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073112_sst_z_u_v.nc,True,train,6,0,True,True,-0.5800000000000018,2.1999999999999993
NA,1960,BRENDA,1960073118,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960073118.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960073118_sst_z_u_v.nc,True,train,5,1,True,True,-1.3399999999999999,1.5
NA,1960,BRENDA,1960080100,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080100.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080100_sst_z_u_v.nc,True,train,5,1,True,True,-1.7199999999999989,0.5
NA,1960,BRENDA,1960080106,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080106.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080106_sst_z_u_v.nc,True,train,3,2,True,True,-2.0,-0.5
NA,1960,BRENDA,1960080112,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080112.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080112_sst_z_u_v.nc,True,train,3,2,True,True,-1.6999999999999993,-1.0
NA,1960,BRENDA,1960080118,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080118.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080118_sst_z_u_v.nc,True,train,2,2,True,True,-0.1999999999999993,-1.200000000000001
NA,1960,BRENDA,1960080200,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080200.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080200_sst_z_u_v.nc,True,train,1,2,True,True,1.3000000000000007,-1.0
NA,1960,BRENDA,1960080206,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080206.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080206_sst_z_u_v.nc,True,train,0,2,True,True,2.299999999999997,-0.4599999999999991
NA,1960,BRENDA,1960080212,NA1960BSTBRENDA.txt,Env-Data/NA/1960/BRENDA/1960080212.npy,Data3D/NA/1960/BRENDA/TCND_BRENDA_1960080212_sst_z_u_v.nc,True,train,0,2,True,True,2.6000000000000014,0.0
